frame_number grid_index player_position_x_meters player_position_y_meters
2356 4374 0.4 3.8
2356 4519 0.6 0.8
2356 4522 0.6 1.4
2359 3731 -0.4 3.2
2359 3879 -0.2 0.8
2359 4373 0.4 3.6
2359 4682 0.8 1.4
2360 4041 0 1.2
2360 4045 0 2
2360 4048 0 2.6
2360 4052 0 3.4
2360 4680 0.8 1
2360 4687 0.8 2.4
2361 3891 -0.2 3.2
2361 4041 0 1.2
2361 4045 0 2
2361 4048 0 2.6
2361 4680 0.8 1
2361 4687 0.8 2.4
2362 3891 -0.2 3.2
2362 4045 0 2
2362 4048 0 2.6
2362 4199 0.2 0.8
2362 4213 0.2 3.6
2362 4687 0.8 2.4
2362 4692 0.8 3.4
2362 4841 1 1.2
2364 4048 0 2.6
2364 4199 0.2 0.8
2364 4213 0.2 3.6
2364 4692 0.8 3.4
2364 4841 1 1.2
2364 5007 1.2 2.4
2365 4048 0 2.6
2365 4199 0.2 0.8
2365 4688 0.8 2.6
2365 4841 1 1.2
2365 4853 1 3.6
2365 5007 1.2 2.4
2367 4194 0.2 -0.2
2367 4688 0.8 2.6
2367 4841 1 1.2
2367 5168 1.4 2.6
2368 4521 0.6 1.2
2368 4687 0.8 2.4
2368 4690 0.8 3
2368 5004 1.2 1.8
2368 5329 1.6 2.8
2369 4533 0.6 3.6
2369 4690 0.8 3
2369 4841 1 1.2
2369 4847 1 2.4
2369 5004 1.2 1.8
2369 5329 1.6 2.8
2371 4371 0.4 3.2
2371 4841 1 1.2
2371 4850 1 3
2371 5177 1.4 4.4
2371 5489 1.8 2.8
2373 1352 -3.4 7.4
2373 4674 0.8 -0.2
2373 4685 0.8 2
2373 4850 1 3
2373 5163 1.4 1.6
2373 5177 1.4 4.4
2373 5489 1.8 2.8
2376 4841 1 1.2
2376 5011 1.2 3.2
2376 5166 1.4 2.2
2376 5177 1.4 4.4
2376 5650 2 3
2378 4688 0.8 2.6
2378 5014 1.2 3.8
2378 5330 1.6 3
2378 5482 1.8 1.4
2378 5486 1.8 2.2
2378 5810 2.2 3
2379 4688 0.8 2.6
2379 5011 1.2 3.2
2379 5169 1.4 2.8
2379 5173 1.4 3.6
2379 5485 1.8 2
2379 5811 2.2 3.2
2380 5163 1.4 1.6
2380 5172 1.4 3.4
2380 5330 1.6 3
2380 5334 1.6 3.8
2380 5644 2 1.8
2380 5811 2.2 3.2
2381 4689 0.8 2.8
2381 5163 1.4 1.6
2381 5171 1.4 3.2
2381 5644 2 1.8
2381 5811 2.2 3.2
2383 4850 1 3
2383 5001 1.2 1.2
2383 5331 1.6 3.2
2383 5497 1.8 4.4
2383 5806 2.2 2.2
2383 5971 2.4 3.2
2385 4850 1 3
2385 5334 1.6 3.8
2385 5492 1.8 3.4
2385 5808 2.2 2.6
2385 5963 2.4 1.6
2385 6132 2.6 3.4
2386 4850 1 3
2386 5334 1.6 3.8
2386 5808 2.2 2.6
2386 5965 2.4 2
2386 6132 2.6 3.4
2389 5174 1.4 3.8
2389 5644 2 1.8
2389 5652 2 3.4
2389 6452 3 3.4
2390 5174 1.4 3.8
2390 5652 2 3.4
2390 5982 2.4 5.4
2390 6126 2.6 2.2
2390 6452 3 3.4
2393 5171 1.4 3.2
2393 5492 1.8 3.4
2393 5646 2 2.2
2393 5820 2.2 5
2393 6126 2.6 2.2
2393 6453 3 3.6
2394 5172 1.4 3.4
2394 5653 2 3.6
2394 5815 2.2 4
2394 5820 2.2 5
2394 6126 2.6 2.2
2394 6453 3 3.6
2395 5172 1.4 3.4
2395 5653 2 3.6
2395 5977 2.4 4.4
2395 6126 2.6 2.2
2395 6133 2.6 3.6
2395 6613 3.2 3.6
2397 5332 1.6 3.4
2397 5653 2 3.6
2397 5973 2.4 3.6
2397 5979 2.4 4.8
2397 6289 2.8 2.8
2397 6613 3.2 3.6
2400 5492 1.8 3.4
2400 5973 2.4 3.6
2400 5975 2.4 4
2400 6128 2.6 2.6
2400 6140 2.6 5
2400 6614 3.2 3.8
2401 5653 2 3.6
2401 6128 2.6 2.6
2401 6140 2.6 5
2401 6453 3 3.6
2401 6934 3.6 3.8
2403 5653 2 3.6
2403 6294 2.8 3.8
2403 6299 2.8 4.8
2403 6450 3 3
2403 6607 3.2 2.4
2403 6934 3.6 3.8
2404 5653 2 3.6
2404 6135 2.6 4
2404 6461 3 5.2
2404 6607 3.2 2.4
2404 7095 3.8 4
2407 5813 2.2 3.6
2407 6289 2.8 2.8
2407 6464 3 5.8
2407 6614 3.2 3.8
2407 7094 3.8 3.8
2408 5974 2.4 3.8
2408 6289 2.8 2.8
2408 6462 3 5.4
2408 6614 3.2 3.8
2408 7255 4 4
2411 6135 2.6 4
2411 6616 3.2 4.2
2411 6621 3.2 5.2
2411 7089 3.8 2.8
2411 7415 4.2 4
2413 6133 2.6 3.6
2413 6616 3.2 4.2
2413 6782 3.4 5.4
2413 6935 3.6 4
2413 7089 3.8 2.8
2413 7415 4.2 4
2415 6134 2.6 3.8
2415 6610 3.2 3
2415 6616 3.2 4.2
2415 6780 3.4 5
2415 6933 3.6 3.6
2415 7090 3.8 3
2415 7416 4.2 4.2
2417 6294 2.8 3.8
2417 6616 3.2 4.2
2417 6941 3.6 5.2
2417 7089 3.8 2.8
2417 7095 3.8 4
2417 7416 4.2 4.2
2418 6294 2.8 3.8
2418 6616 3.2 4.2
2418 6933 3.6 3.6
2418 6935 3.6 4
2418 6943 3.6 5.6
2418 7089 3.8 2.8
2418 7252 4 3.4
2418 7416 4.2 4.2
2419 6294 2.8 3.8
2419 6933 3.6 3.6
2419 6936 3.6 4.2
2419 7089 3.8 2.8
2419 7103 3.8 5.6
2419 7416 4.2 4.2
2421 6455 3 4
2421 6930 3.6 3
2421 6941 3.6 5.2
2421 7095 3.8 4
2421 7106 3.8 6.2
2421 7416 4.2 4.2
2421 7737 4.6 4.4
2422 6455 3 4
2422 6930 3.6 3
2422 6937 3.6 4.4
2422 7103 3.8 5.6
2422 7255 4 4
2422 7412 4.2 3.4
2422 7897 4.8 4.4
2423 6455 3 4
2423 6930 3.6 3
2423 6937 3.6 4.4
2423 7103 3.8 5.6
2423 7256 4 4.2
2423 7570 4.4 3
2423 7897 4.8 4.4
2426 6616 3.2 4.2
2426 7098 3.8 4.6
2426 7250 4 3
2426 7263 4 5.6
2426 7417 4.2 4.4
2426 7730 4.6 3
2426 7897 4.8 4.4
2428 6937 3.6 4.4
2428 7249 4 2.8
2428 7426 4.2 6.2
2428 7571 4.4 3.2
2428 7897 4.8 4.4
2430 6937 3.6 4.4
2430 7257 4 4.4
2430 7411 4.2 3.2
2430 7423 4.2 5.6
2430 8057 5 4.4
2431 6937 3.6 4.4
2431 7411 4.2 3.2
2431 7417 4.2 4.4
2431 7423 4.2 5.6
2431 8057 5 4.4
2434 6936 3.6 4.2
2434 7098 3.8 4.6
2434 7416 4.2 4.2
2434 7418 4.2 4.6
2434 7569 4.4 2.8
2434 7580 4.4 5
2434 7584 4.4 5.8
2434 7734 4.6 3.8
2434 8378 5.4 4.6
2436 6937 3.6 4.4
2436 7570 4.4 3
2436 7577 4.4 4.4
2436 7584 4.4 5.8
2436 8057 5 4.4
2436 8378 5.4 4.6
2438 7098 3.8 4.6
2438 7569 4.4 2.8
2438 7580 4.4 5
2438 7584 4.4 5.8
2438 7897 4.8 4.4
2438 8379 5.4 4.8
2440 7098 3.8 4.6
2440 7418 4.2 4.6
2440 7568 4.4 2.6
2440 7732 4.6 3.4
2440 7745 4.6 6
2440 7897 4.8 4.4
2440 8212 5.2 3.4
2440 8379 5.4 4.8
2441 7098 3.8 4.6
2441 7418 4.2 4.6
2441 7570 4.4 3
2441 7745 4.6 6
2441 8058 5 4.6
2441 8379 5.4 4.8
2442 7098 3.8 4.6
2442 7418 4.2 4.6
2442 7581 4.4 5.2
2442 7731 4.6 3.2
2442 7896 4.8 4.2
2442 7905 4.8 6
2442 8379 5.4 4.8
2444 7418 4.2 4.6
2444 7731 4.6 3.2
2444 7896 4.8 4.2
2444 7906 4.8 6.2
2444 8214 5.2 3.8
2444 8379 5.4 4.8
2445 7418 4.2 4.6
2445 7731 4.6 3.2
2445 7896 4.8 4.2
2445 7899 4.8 4.8
2445 7906 4.8 6.2
2445 8379 5.4 4.8
2446 7418 4.2 4.6
2446 7731 4.6 3.2
2446 7897 4.8 4.4
2446 7906 4.8 6.2
2446 8060 5 5
2446 8214 5.2 3.8
2446 8379 5.4 4.8
2447 7417 4.2 4.4
2447 7419 4.2 4.8
2447 7890 4.8 3
2447 7906 4.8 6.2
2447 8060 5 5
2447 8373 5.4 3.6
2447 8540 5.6 5
2449 7419 4.2 4.8
2449 7889 4.8 2.8
2449 7897 4.8 4.4
2449 7901 4.8 5.2
2449 8067 5 6.4
2449 8540 5.6 5
2451 7419 4.2 4.8
2451 7890 4.8 3
2451 7897 4.8 4.4
2451 8060 5 5
2451 8067 5 6.4
2451 8540 5.6 5
2453 7419 4.2 4.8
2453 7892 4.8 3.4
2453 8060 5 5
2453 8065 5 6
2453 8540 5.6 5
2456 1496 -3.2 4.2
2456 1511 -3.2 7.2
2456 1515 -3.2 8
2456 7419 4.2 4.8
2456 8212 5.2 3.4
2456 8220 5.2 5
2457 7418 4.2 4.6
2457 7581 4.4 5.2
2457 8060 5 5
2457 8062 5 5.4
2457 8212 5.2 3.4
2457 8227 5.2 6.4
2457 8379 5.4 4.8
2457 9021 6.2 5.2
2458 7580 4.4 5
2458 8060 5 5
2458 8062 5 5.4
2458 8212 5.2 3.4
2458 8227 5.2 6.4
2458 8377 5.4 4.4
2458 8379 5.4 4.8
2458 9021 6.2 5.2
2460 7578 4.4 4.6
2460 7740 4.6 5
2460 8060 5 5
2460 8062 5 5.4
2460 8212 5.2 3.4
2460 8228 5.2 6.6
2460 8536 5.6 4.2
2460 9021 6.2 5.2
2461 7578 4.4 4.6
2461 8057 5 4.4
2461 8060 5 5
2461 8062 5 5.4
2461 8210 5.2 3
2461 8228 5.2 6.6
2461 8860 6 5
2463 7741 4.6 5.2
2463 8210 5.2 3
2463 8228 5.2 6.6
2463 8375 5.4 4
2463 8540 5.6 5
2465 7578 4.4 4.6
2465 8210 5.2 3
2465 8220 5.2 5
2465 8387 5.4 6.4
2465 8534 5.6 3.8
2465 9180 6.4 5
2466 7578 4.4 4.6
2466 8210 5.2 3
2466 8220 5.2 5
2466 8387 5.4 6.4
2466 9180 6.4 5
2467 7578 4.4 4.6
2467 8210 5.2 3
2467 8375 5.4 4
2467 8379 5.4 4.8
2467 8695 5.8 4
2467 9180 6.4 5
2469 7579 4.4 4.8
2469 8212 5.2 3.4
2469 8377 5.4 4.4
2469 8380 5.4 5
2469 8695 5.8 4
2469 9180 6.4 5
2470 7579 4.4 4.8
2470 8212 5.2 3.4
2470 8380 5.4 5
2470 8382 5.4 5.4
2470 8538 5.6 4.6
2470 9180 6.4 5
2472 7740 4.6 5
2472 8212 5.2 3.4
2472 8538 5.6 4.6
2472 8540 5.6 5
2472 8543 5.6 5.6
2472 8855 6 4
2472 9180 6.4 5
2474 7739 4.6 4.8
2474 8212 5.2 3.4
2474 8380 5.4 5
2474 8538 5.6 4.6
2474 8855 6 4
2474 9180 6.4 5
2475 7740 4.6 5
2475 8212 5.2 3.4
2475 8380 5.4 5
2475 8545 5.6 6
2475 8854 6 3.8
2475 9180 6.4 5
2476 7740 4.6 5
2476 8212 5.2 3.4
2476 8545 5.6 6
2476 8859 6 4.8
2476 9331 6.6 3.2
2479 7737 4.6 4.4
2479 8219 5.2 4.8
2479 8373 5.4 3.6
2479 8538 5.6 4.6
2479 8543 5.6 5.6
2479 8859 6 4.8
2480 7737 4.6 4.4
2480 8373 5.4 3.6
2480 8380 5.4 5
2480 8536 5.6 4.2
2480 8538 5.6 4.6
2480 8545 5.6 6
2480 8859 6 4.8
2481 7737 4.6 4.4
2481 8219 5.2 4.8
2481 8373 5.4 3.6
2481 8538 5.6 4.6
2481 8543 5.6 5.6
2481 8859 6 4.8
2483 7737 4.6 4.4
2483 8219 5.2 4.8
2483 8536 5.6 4.2
2483 8538 5.6 4.6
2483 8543 5.6 5.6
2483 9018 6.2 4.6
2484 7737 4.6 4.4
2484 7740 4.6 5
2484 8219 5.2 4.8
2484 8530 5.6 3
2484 8538 5.6 4.6
2484 8543 5.6 5.6
2487 7740 4.6 5
2487 8530 5.6 3
2487 8538 5.6 4.6
2487 8543 5.6 5.6
2487 9490 6.8 3
2489 8530 5.6 3
2489 8538 5.6 4.6
2489 8702 5.8 5.4
2489 9490 6.8 3
2490 7898 4.8 4.6
2490 8528 5.6 2.6
2490 8538 5.6 4.6
2490 8543 5.6 5.6
2490 9490 6.8 3
2491 8530 5.6 3
2491 8538 5.6 4.6
2491 8543 5.6 5.6
2491 9490 6.8 3
2494 7897 4.8 4.4
2494 8527 5.6 2.4
2494 8538 5.6 4.6
2494 8543 5.6 5.6
2494 8858 6 4.6
2494 9490 6.8 3
2495 7897 4.8 4.4
2495 8528 5.6 2.6
2495 8538 5.6 4.6
2495 8701 5.8 5.2
2495 9490 6.8 3
2495 9658 7 4.6
2497 7897 4.8 4.4
2497 8528 5.6 2.6
2497 8701 5.8 5.2
2497 9017 6.2 4.4
2497 9490 6.8 3
2499 8055 5 4
2499 8536 5.6 4.2
2499 8860 6 5
2499 9490 6.8 3
2501 7895 4.8 4
2501 8688 5.8 2.6
2501 8699 5.8 4.8
2501 9648 7 2.6
2501 9817 7.2 4.4
2502 8055 5 4
2502 8538 5.6 4.6
2502 8689 5.8 2.8
2502 9017 6.2 4.4
2502 9648 7 2.6
2505 8055 5 4
2505 8854 6 3.8
2505 9648 7 2.6
2505 9816 7.2 4.2
2506 8373 5.4 3.6
2506 8536 5.6 4.2
2506 8854 6 3.8
2506 8859 6 4.8
2506 9648 7 2.6
2506 9816 7.2 4.2
2509 8373 5.4 3.6
2509 8856 6 4.2
2509 9648 7 2.6
2510 8373 5.4 3.6
2510 8856 6 4.2
2510 9010 6.2 3
2510 9173 6.4 3.6
2510 9648 7 2.6
2510 9815 7.2 4
2512 8373 5.4 3.6
2512 8848 6 2.6
2512 8856 6 4.2
2512 9334 6.6 3.8
2512 9648 7 2.6
2513 8373 5.4 3.6
2513 8848 6 2.6
2513 8854 6 3.8
2513 9174 6.4 3.8
2513 9648 7 2.6
2513 9974 7.4 3.8
2514 8373 5.4 3.6
2514 9007 6.2 2.4
2514 9015 6.2 4
2514 9173 6.4 3.6
2514 9648 7 2.6
2514 9974 7.4 3.8
2515 8373 5.4 3.6
2515 8854 6 3.8
2515 9007 6.2 2.4
2515 9173 6.4 3.6
2515 9648 7 2.6
2515 9974 7.4 3.8
2516 8373 5.4 3.6
2516 8854 6 3.8
2516 9007 6.2 2.4
2516 9173 6.4 3.6
2516 9178 6.4 4.6
2516 9486 6.8 2.2
2516 9489 6.8 2.8
2516 9973 7.4 3.6
2518 8854 6 3.8
2518 9007 6.2 2.4
2518 9178 6.4 4.6
2518 9486 6.8 2.2
2518 9813 7.2 3.6
2519 8373 5.4 3.6
2519 9172 6.4 3.4
2519 9325 6.6 2
2519 9813 7.2 3.6
2521 8691 5.8 3.2
2521 9172 6.4 3.4
2521 9325 6.6 2
2521 9972 7.4 3.4
2523 9172 6.4 3.4
2523 9325 6.6 2
2523 10132 7.6 3.4
2526 9325 6.6 2
2526 9334 6.6 3.8
2526 9650 7 3
2527 9172 6.4 3.4
2527 9325 6.6 2
2527 9971 7.4 3.2
2529 9172 6.4 3.4
2529 9325 6.6 2
2529 9811 7.2 3.2
2530 9171 6.4 3.2
2530 9325 6.6 2
2530 9650 7 3
2530 10130 7.6 3
2531 9325 6.6 2
2531 9491 6.8 3.2
2531 9970 7.4 3
2532 8374 5.4 3.8
2532 9325 6.6 2
2532 9650 7 3
2532 9970 7.4 3
2534 9325 6.6 2
2534 9650 7 3
2534 10289 7.8 2.8
2535 9325 6.6 2
2535 9650 7 3
2536 8374 5.4 3.8
2536 9325 6.6 2
2536 9650 7 3
2536 10289 7.8 2.8
2537 9325 6.6 2
2537 9650 7 3
2538 9325 6.6 2
2538 9650 7 3
2538 10128 7.6 2.6
2541 8848 6 2.6
2541 9325 6.6 2
2541 9650 7 3
2541 9966 7.4 2.2
2544 8690 5.8 3
2544 9487 6.8 2.4
2544 9638 7 0.6
2544 9966 7.4 2.2
2545 9487 6.8 2.4
2545 9638 7 0.6
2545 9966 7.4 2.2
2547 9007 6.2 2.4
2547 9487 6.8 2.4
2547 9797 7.2 0.4
2547 10127 7.6 2.4
2548 9007 6.2 2.4
2548 9487 6.8 2.4
2548 9797 7.2 0.4
2548 10127 7.6 2.4
2548 10599 8.2 0.8
2549 9007 6.2 2.4
2549 9325 6.6 2
2549 9797 7.2 0.4
2549 9964 7.4 1.8
2549 9968 7.4 2.6
2550 9325 6.6 2
2550 9797 7.2 0.4
2550 9964 7.4 1.8
2550 9968 7.4 2.6
2553 9323 6.6 1.6
2553 9325 6.6 2
2553 9964 7.4 1.8
2553 9968 7.4 2.6
2555 9163 6.4 1.6
2555 9487 6.8 2.4
2555 10123 7.6 1.6
2555 10127 7.6 2.4
2556 9163 6.4 1.6
2556 9487 6.8 2.4
2556 9810 7.2 3
2556 10123 7.6 1.6
2556 10125 7.6 2
2556 10277 7.8 0.4
2558 9163 6.4 1.6
2558 9804 7.2 1.8
2558 9810 7.2 3
2558 9956 7.4 0.2
2558 10284 7.8 1.8
2559 9163 6.4 1.6
2559 9804 7.2 1.8
2559 9811 7.2 3.2
2559 9956 7.4 0.2
2559 10284 7.8 1.8
2560 9163 6.4 1.6
2560 9802 7.2 1.4
2560 9804 7.2 1.8
2560 9811 7.2 3.2
2560 10109 7.6 -1.2
2560 10282 7.8 1.4
2563 9322 6.6 1.4
2563 9811 7.2 3.2
2563 10109 7.6 -1.2
2563 10282 7.8 1.4
2565 9322 6.6 1.4
2565 9811 7.2 3.2
2565 10109 7.6 -1.2
2565 10282 7.8 1.4
2566 9322 6.6 1.4
2566 9811 7.2 3.2
2566 10109 7.6 -1.2
2566 10282 7.8 1.4
2567 9322 6.6 1.4
2567 9809 7.2 2.8
2567 10109 7.6 -1.2
2567 10281 7.8 1.2
2568 9322 6.6 1.4
2568 9810 7.2 3
2568 9956 7.4 0.2
2568 10602 8.2 1.4
2570 9324 6.6 1.8
2570 10120 7.6 1
2570 10274 7.8 -0.2
2570 10602 8.2 1.4
2573 9324 6.6 1.8
2573 10118 7.6 0.6
2573 10274 7.8 -0.2
2573 10600 8.2 1
2574 9324 6.6 1.8
2574 10274 7.8 -0.2
2574 10282 7.8 1.4
2574 10599 8.2 0.8
2577 9324 6.6 1.8
2577 10284 7.8 1.8
2577 10438 8 0.6
2577 10748 8.4 -1.4
2578 9324 6.6 1.8
2578 10284 7.8 1.8
2578 10438 8 0.6
2578 10748 8.4 -1.4
2580 9324 6.6 1.8
2580 10274 7.8 -0.2
2580 10284 7.8 1.8
2580 10583 8.2 -2.4
2580 10599 8.2 0.8
2580 10918 8.6 0.6
2581 9483 6.8 1.6
2581 10274 7.8 -0.2
2581 10284 7.8 1.8
2581 10583 8.2 -2.4
2581 10596 8.2 0.2
2581 10599 8.2 0.8
2581 10918 8.6 0.6
2582 9483 6.8 1.6
2582 10274 7.8 -0.2
2582 10284 7.8 1.8
2582 10583 8.2 -2.4
2582 10756 8.4 0.2
2582 10918 8.6 0.6
2583 9483 6.8 1.6
2583 10284 7.8 1.8
2583 10436 8 0.2
2583 10583 8.2 -2.4
2583 10917 8.6 0.4
2586 9797 7.2 0.4
2586 10274 7.8 -0.2
2586 10284 7.8 1.8
2586 10438 8 0.6
2586 10734 8.4 -4.2
2586 10745 8.4 -2
2586 10893 8.6 -4.4
2586 10917 8.6 0.4
2587 9797 7.2 0.4
2587 10435 8 0
2587 10438 8 0.6
2587 10583 8.2 -2.4
2587 10917 8.6 0.4
2587 11075 8.8 0
2589 9797 7.2 0.4
2589 10284 7.8 1.8
2589 10435 8 0
2589 10583 8.2 -2.4
2589 10598 8.2 0.6
2589 10914 8.6 -0.2
2591 9321 6.6 1.2
2591 10430 8 -1
2591 10596 8.2 0.2
2591 11075 8.8 0
2591 11714 9.6 -0.2
2594 9321 6.6 1.2
2594 10430 8 -1
2594 10595 8.2 0
2594 11075 8.8 0
2595 9321 6.6 1.2
2595 10430 8 -1
2595 11075 8.8 0
2597 9321 6.6 1.2
2597 10753 8.4 -0.4
2597 10907 8.6 -1.6
2597 11233 9 -0.4
2598 9321 6.6 1.2
2598 10751 8.4 -0.8
2598 10753 8.4 -0.4
2598 10907 8.6 -1.6
2598 11233 9 -0.4
2600 9321 6.6 1.2
2600 10751 8.4 -0.8
2600 10753 8.4 -0.4
2600 11233 9 -0.4
2600 11377 9.2 -3.6
2601 9321 6.6 1.2
2601 10912 8.6 -0.6
2601 10914 8.6 -0.2
2601 11380 9.2 -3
2601 11393 9.2 -0.4
2602 9953 7.4 -0.4
2602 10753 8.4 -0.4
2602 11233 9 -0.4
2602 11380 9.2 -3
2604 10271 7.8 -0.8
2604 10274 7.8 -0.2
2604 10912 8.6 -0.6
2604 10914 8.6 -0.2
2604 11377 9.2 -3.6
2604 11380 9.2 -3
2604 11393 9.2 -0.4
2606 10112 7.6 -0.6
2606 10910 8.6 -1
2606 10914 8.6 -0.2
2606 10918 8.6 0.6
2606 11072 8.8 -0.6
2606 11377 9.2 -3.6
2606 11392 9.2 -0.6
2607 9798 7.2 0.6
2607 10271 7.8 -0.8
2607 10910 8.6 -1
2607 10918 8.6 0.6
2607 11377 9.2 -3.6
2607 11391 9.2 -0.8
2608 9798 7.2 0.6
2608 10271 7.8 -0.8
2608 10918 8.6 0.6
2608 11231 9 -0.8
2608 11377 9.2 -3.6
2608 11551 9.4 -0.8
2610 10271 7.8 -0.8
2610 10918 8.6 0.6
2610 11214 9 -4.2
2610 11391 9.2 -0.8
2610 11710 9.6 -1
2611 10271 7.8 -0.8
2611 10918 8.6 0.6
2611 11231 9 -0.8
2611 11377 9.2 -3.6
2611 11550 9.4 -1
2613 10273 7.8 -0.4
2613 10918 8.6 0.6
2613 11069 8.8 -1.2
2613 11214 9 -4.2
2613 11550 9.4 -1
2615 10273 7.8 -0.4
2615 10430 8 -1
2615 10754 8.4 -0.2
2615 11069 8.8 -1.2
2615 11214 9 -4.2
2615 11550 9.4 -1
2616 10273 7.8 -0.4
2616 10754 8.4 -0.2
2616 11377 9.2 -3.6
2616 11389 9.2 -1.2
2616 11710 9.6 -1
2619 10273 7.8 -0.4
2619 10753 8.4 -0.4
2619 11380 9.2 -3
2619 11709 9.6 -1.2
2619 12346 10.4 -1.8
2621 10109 7.6 -1.2
2621 10273 7.8 -0.4
2621 11389 9.2 -1.2
2621 12664 10.8 -2.2
2622 10109 7.6 -1.2
2622 10273 7.8 -0.4
2622 10751 8.4 -0.8
2622 11230 9 -1
2622 12664 10.8 -2.2
2624 10268 7.8 -1.4
2624 10273 7.8 -0.4
2624 10751 8.4 -0.8
2624 11389 9.2 -1.2
2624 12664 10.8 -2.2
2627 10273 7.8 -0.4
2627 11231 9 -0.8
2627 11849 9.8 -5.2
2627 12004 10 -6.2
2627 12163 10.2 -6.4
2627 12664 10.8 -2.2
2629 10273 7.8 -0.4
2629 11077 8.8 0.4
2629 11233 9 -0.4
2629 12004 10 -6.2
2630 10273 7.8 -0.4
2630 10745 8.4 -2
2630 11077 8.8 0.4
2630 11233 9 -0.4
2630 11545 9.4 -2
2630 12004 10 -6.2
2633 10273 7.8 -0.4
2633 10745 8.4 -2
2633 11231 9 -0.8
2633 11849 9.8 -5.2
2633 12004 10 -6.2
2633 12163 10.2 -6.4
2633 12343 10.4 -2.4
2634 10273 7.8 -0.4
2634 10745 8.4 -2
2634 11230 9 -1
2634 12004 10 -6.2
2634 12163 10.2 -6.4
2634 12343 10.4 -2.4
2637 10273 7.8 -0.4
2637 10745 8.4 -2
2637 11230 9 -1
2637 11849 9.8 -5.2
2637 12004 10 -6.2
2637 12163 10.2 -6.4
2637 12661 10.8 -2.8
2638 10591 8.2 -0.8
2638 10745 8.4 -2
2638 11230 9 -1
2638 12004 10 -6.2
2638 12163 10.2 -6.4
2638 12661 10.8 -2.8
2639 10745 8.4 -2
2639 11230 9 -1
2639 12004 10 -6.2
2639 12163 10.2 -6.4
2639 12661 10.8 -2.8
2642 10745 8.4 -2
2642 11230 9 -1
2642 12004 10 -6.2
2642 12163 10.2 -6.4
2644 10745 8.4 -2
2644 11230 9 -1
2644 12004 10 -6.2
2644 12163 10.2 -6.4
2644 12340 10.4 -3
2647 10745 8.4 -2
2647 11548 9.4 -1.4
2647 11862 9.8 -2.6
2647 12004 10 -6.2
2647 12163 10.2 -6.4
2647 12340 10.4 -3
2648 10743 8.4 -2.4
2648 11380 9.2 -3
2648 11548 9.4 -1.4
2648 11849 9.8 -5.2
2648 12004 10 -6.2
2648 12163 10.2 -6.4
2648 12340 10.4 -3
2648 13138 11.4 -3.4
2649 11548 9.4 -1.4
2649 12004 10 -6.2
2649 12163 10.2 -6.4
2652 10900 8.6 -3
2652 12181 10.2 -2.8
2653 10900 8.6 -3
2653 11542 9.4 -2.6
2653 12499 10.6 -3.2
2653 12658 10.8 -3.4
2654 10741 8.4 -2.8
2654 12181 10.2 -2.8
2654 12484 10.6 -6.2
2654 13135 11.4 -4
2654 13136 11.4 -3.8
2657 1500 -3.2 5
2657 10741 8.4 -2.8
2657 12178 10.2 -3.4
2657 12181 10.2 -2.8
2659 10741 8.4 -2.8
2659 12484 10.6 -6.2
2659 12817 11 -3.6
2662 10900 8.6 -3
2662 12178 10.2 -3.4
2662 12181 10.2 -2.8
2662 12484 10.6 -6.2
2662 13286 11.6 -5.8
2662 13445 11.8 -6
2663 11218 9 -3.4
2663 11707 9.6 -1.6
2663 12178 10.2 -3.4
2663 12484 10.6 -6.2
2663 13286 11.6 -5.8
2663 13445 11.8 -6
2664 10900 8.6 -3
2664 11707 9.6 -1.6
2664 12178 10.2 -3.4
2664 12484 10.6 -6.2
2664 13286 11.6 -5.8
2665 10905 8.6 -2
2665 11380 9.2 -3
2665 11707 9.6 -1.6
2665 12178 10.2 -3.4
2665 12484 10.6 -6.2
2667 10904 8.6 -2.2
2667 11380 9.2 -3
2667 11707 9.6 -1.6
2667 12178 10.2 -3.4
2667 12484 10.6 -6.2
2668 11062 8.8 -2.6
2668 12022 10 -2.6
2668 12178 10.2 -3.4
2668 12484 10.6 -6.2
2669 11062 8.8 -2.6
2669 12022 10 -2.6
2669 12484 10.6 -6.2
2671 12022 10 -2.6
2671 12178 10.2 -3.4
2671 12484 10.6 -6.2
2673 10901 8.6 -2.8
2673 12022 10 -2.6
2673 12178 10.2 -3.4
2673 12484 10.6 -6.2
2673 13284 11.6 -6.2
2673 13285 11.6 -6
2676 12178 10.2 -3.4
2676 12484 10.6 -6.2
2677 10744 8.4 -2.2
2677 12178 10.2 -3.4
2677 12329 10.4 -5.2
2677 12488 10.6 -5.4
2677 12647 10.8 -5.6
2680 10744 8.4 -2.2
2680 12178 10.2 -3.4
2680 12484 10.6 -6.2
2681 10744 8.4 -2.2
2681 12178 10.2 -3.4
2681 12484 10.6 -6.2
2682 10744 8.4 -2.2
2682 11694 9.6 -4.2
2682 12178 10.2 -3.4
2684 10744 8.4 -2.2
2684 12178 10.2 -3.4
2684 12484 10.6 -6.2
2685 10744 8.4 -2.2
2685 12178 10.2 -3.4
2685 12484 10.6 -6.2
2686 10744 8.4 -2.2
2686 12178 10.2 -3.4
2686 12484 10.6 -6.2
2687 12178 10.2 -3.4
2687 12484 10.6 -6.2
2689 10744 8.4 -2.2
2689 12022 10 -2.6
2689 12484 10.6 -6.2
2691 10426 8 -1.8
2691 12022 10 -2.6
2691 12484 10.6 -6.2
2692 10744 8.4 -2.2
2692 12178 10.2 -3.4
